Question,Predicted_Label
안녕?,2
날씨,2
오늘의 날씨는?,2
대체 음란찜이 뭐야?,2
오늘 냉장고에 뭐가 있을가,2
안녕?,2
안녕,2
안녕,2
너 뭐 할수있어?,2
오늘은 돼지고기 많이 썰어 넣은 얼큰한 김치찌개가 먹고 싶어,2
골뱅이 대파 양파 오이 깻잎,0,골뱅이 대파 양파 깻잎 볶음을 만들기 위해 필요한 재료입니다: ['골뱅이 대파: 1⁄2대'  '오이: 1⁄2개'  '깻잎: 10장'  '양파: 1⁄3개'  '통깨: 약간'  '고춧가루: 3큰술'  '고추장: 1큰술'  '간장: 1큰술'  '맛술: 1큰술'  '설탕: 1큰술'  '올리고당: 1큰술'  '굴소스: 1큰술'  '물엿: 1큰술'  '다진 마늘: 1큰술'  '참기름: 1큰술'  '후춧가루: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 골뱅이는 체에 밭쳐 물기를 뺀 후 먹기 좋게 잘라주세요 '  'Step 2: 볼에 양념 재료를 넣고 섞어주세요 '  'Step 3: 깻잎은 찬물에 담갔다가 물기를 빼고 깻잎에 양념이 골고루 묻도록 무쳐주세요  (Tip  깻잎 꼭지 부분이 검게 변하지 않도록 한 묶음씩 나눠 넣어주세요 )'  'Step 4: 접시에 골뱅이 대파  깻잎 볶음을 담고 통깨를 뿌려주세요 ']
골뱅이 대파 양파 오이가 들어가는 음식들,0,골뱅이 대파 양파 오이를 만들기 위해 필요한 재료입니다: ['골뱅이 통조림: 1캔 (400g)'  '대파: 1⁄2대'  '오이: 1⁄2개'  '양파: 1⁄3개'  '통깨: 약간'  '고춧가루: 3큰술'  '고추장: 1큰술'  '간장: 1큰술'  '맛술: 1큰술'  '설탕: 1큰술'  '물엿: 1큰술'  '식초: 1+1⁄2큰술'  '다진 마늘: 1큰술'  '참기름: 1큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 골뱅이는 체에 밭쳐 물기를 뺀 후 먹기 좋게 잘라주세요 '  'Step 2: 대파는 반 갈라 4cm 길이로 썰고 오이는 어슷하게 썰어주세요  볼에 양념 재료를 넣고 섞어주세요 '  'Step 3: 골뱅이 자른 대파와 양파는 볼에 양념장 재료를 넣고 섞어주세요 '  'Step 4: 접시에 골뱅이 대파 양파 오이를 담고 통깨를 뿌려주세요 ']
대파 골뱅이 양파 오이가 들어가는 음식,1,모든 재료가 포함된 요리: 골뱅이무침  골뱅이옥수수무침  골뱅이볶음
"녹말, 대파, 마늘, 닭",1,모든 재료가 포함된 요리: 오징어떡볶음  오징어섞어찌개  오징어섞어찌개
녹말 대파 닭이 들어간 음식,1,모든 재료가 포함된 요리: 닭고기 마늘쫑 볶음밥  고추장 제육볶음
고추장 제육볶음 하는 법,1,재료가 가장 많이 포함된 요리: 돼지고기 짜글이  사천식 알배추찜
돼지고기 짜글이,1,재료가 가장 많이 포함된 요리: 돼지고기겨자채보쌈  제육보쌈
제육보쌈 하는 법,0,제육보쌈을 만들기 위해 필요한 재료입니다: ['돼기고기 600g'  '새우젓 2큰술'  '무 200g'  '굴 50g'  '배추 1/2포기'  '무명실 약간'  '깨소금 약간'  '미나리 15g'  '갓 20g'  '실파 5뿌리'  '된장 2큰술'  '생강 1쪽'  '고춧가루 1/2큰술'  '다진파 1큰술'  '다진마늘 1작은술'  '참기름 약간'  '고춧가루 3큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 돼지고기는 목살로 덩어리째 준비해 실로 돌려가며 묶는다 '  'Step 2: 냄비에 물을 붓고 된장을 푼 다음 저민 생강을 넣어 끓이다가 돼지고기를 넣어 무르도록 푹 삶는다 '  'Step 3: 다 삶아지면 실을 풀고 꼬치로 찔러보아 피가 묻어나지 않으면 된다 '  'Step 4: 고기를 베보자기나 거즈로 싼 다음 꾹꾹 눌러준다 '  'Step 5: 고기가 식으면 먹기좋게 0 3cm 두께로 납작하게 저며 썬다 '  'Step 6: 굴은 묽은 소금물에 살살 흔들어 씻은 다음 티를 골라내고 깨끗한 물에 헹궈 체에 밭친다 '  'Step 7: 무는 5cm 길이로 채썰고 미나리는 줄기만 준비한다  갓은 연한 것으로 골라 각각 5cm 길이로 썬다 '  'Step 8: 고춧가루와 젓국에 채썬 무를 먼저 버무린 다음 준비한 굴과 푸른 채소를 넣어 다시 한 번 고루 버무린다 '  'Step 9: 새우젓은 다져서 파  마늘  생강등의 양념을 넣고 잘 섞어 만들어 놓는다 '  'Step 10: 커다란 접시에 제육을 담은 뒤 8의 배추속양념도 한 쪽 옆에 같이 담아 낸다  새우젓 양념은 종지에 담아 찍어먹을 수 있도록 한다 ']
"새우젓, 무, 굴, 배추, 무명실",1,모든 재료가 포함된 요리: 두부버섯볶음  돼지고기표고볶음  오징어떡볶음
두부버섯볶음,0,두부버섯볶음을 만들기 위해 필요한 재료입니다: ['두부 1모'  '느타리버섯 1줌'  '팽이버섯 1/2봉지'  '쪽파 1대'  '양파 1/2개'  '밀가루 적당량'  '계란 1개'  '간장 1큰술'  '굴소스 1큰술'  '다진마늘 1작은술'  '설탕 1/2큰술'] 조리 과정은 다음과 같습니다: ['Step 1: 두부를 1cm x 1 5cm 크기로 길게 잘라준다 '  'Step 2: 두부에 밀가루를 묻혀 계란옷을 입힌다 '  'Step 3: 기름이 적당하게 달궈지면 바삭하게 튀겨낸다 '  'Step 4: 양파  쪽파  버섯 등은 두부 길이에 맞춰 썰어준비한다 '  'Step 5: 기름 두른 팬에 다진 마늘을 볶다가 채소를 넣어 볶아준다 '  'Step 6: 5에 양념을 넣어 볶다가 마지막에 튀긴 두부를 넣고 부서지지 않도록 잘 섞어준다 '  'Step 7: *양념 : 간장 1큰술  굴소스 1큰술  다진마늘 1작은술  후춧가루 약간  설탕 1/2큰술'  'Step 8: *컨텐츠 제공 : 메뉴판닷컴 회원 이희진님']
"대하, 모시조개, 갑오징어, 표고버섯",1,모든 재료가 포함된 요리: 울만두  오징어섞어찌개  울만두
울만두 레시피,0,울만두를 만들기 위해 필요한 재료입니다: ['시판용 손만두 4개  칵테일새우 10마리  갑오징어새끼 2마리'  '양파 1개  당근 14개  청경채 1개  대파 12뿌리  다진마늘 1작은술  다진생강 12작은술  청주 1큰술'  '굴소스 12큰술  물녹말 2큰술  소금 약간  후춧가루 약간  참기름 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 갑오징어 새끼는 깨끗이 씻어 끓는 물에 살짝 데치고  칵테일 새우도 살짝 데쳐둔다 '  'Step 2: 양파  당근은 채를 썰어 뜨거운 물에 살짝 데쳐서 찬물에 식혀 두고  대파는 어슷썰고 청경채는 한 장씩 떼어내 큰 잎은 반 갈라 준비해둔다 '  'Step 3: 냄비에 식용유를 두르고 다진 마늘  생강을 넣고 볶다가 야채  해물 등을 넣고 살짝 볶아 소금  후춧가루를 약간 뿌리고 굴소스와 청주를 넣어 센불에서 수분을 날려준다 '  'Step 4: 에 물 2컵을 넣고 끓으면 손만두와 대파를 넣고 한소끔 끓인다 '  'Step 5: 끓는 국물에 풀어놓은 계란을 넣고 마지막에 청경채를 넣은 뒤 물녹말로 농도를 맞춘 후 참기름으로 간한다 '  'Step 6: '  'Step 7: ']
"햄, 프랑크소시지, 김치, 베이컨",0,햄버거빵을 만들기 위해 필요한 재료입니다: ['햄버거빵 2개'  '다진 쇠고기 300g'  '슬라이스 치즈 4장'  '양파 1/2개'  '피클 50g'  '빵가루 1/2컵'  '마요네즈 1큰술'  '머스터드 1큰술'  '올리고당 1큰술'  '소금 두꼬집'  '후추 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 쇠고기의 핏물을 키친타월로 닦아내고 소금  후추를 뿌려 5분 정도 밑간해주세요 '  'Step 2: 밑간한 쇠고기를 고기 밑간 재료에 10분간 재워주세요 '  'Step 3: 햄버거빵 양면에 마요네즈를 펴 바르고  양파와 피클  빵가루를 골고루 발라주세요 '  'Step 4: 달군 팬에 패티를 올려 앞뒤로 노릇하게 구워주세요  패티 위에 치즈를 올린 후 빵가루를 더 발라주세요 '  'Step 5: 달군 팬에 패티를 올려 앞뒤로 노릇하게 구워주세요  패티 위에 구운 쇠고기를 올려 완성해주세요 ']
"햄 150g, 프랑크소시지 2개",0,햄 100g  프랑크소시지  김밥을 만들기 위해 필요한 재료입니다: ['김밥용 김: 5장'  '밥: 1공기'  '슬라이스 치즈: 4~6장'  '상추: 8장'  '식용유: 적당량'  '스팸: 4조각'  '김치: 1컵'  '간장: 1⁄2큰술'  '설탕: 1작은술'  '참기름: 1작은술'  '후춧가루: 약간'  '물: 1컵'  '식초: 1큰술'  '소금: 1작은술'  '소금: 약간'  '통깨: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 햄은 사방 0 5cm 두께로 썰어주세요  프랑크소시지는 어슷하게 썰고  베이컨은 4cm 길이로 잘라주세요 '  'Step 2: 달군 팬에 기름을 살짝 두른 후 베이컨을 볶아주세요  '  'Step 3: 김치를 넓게 깔고 햄을 올린 후 나머지 햄을 올려 돌돌 말아주세요 '  'Step 4: 달군 팬에 스팸을 노릇하게 구워주세요 '  'Step 5: 밥에 참기름과 후춧가루  스팸  상추를 뿌려 완성해주세요 ']
"복어 2마리', '콩나물 200g', '미나리 100g', '대파 4뿌리'",0,복주머니초밥을 만들기 위해 필요한 재료입니다: ['Step 1: 복은 독성이 있기 때문에 자격증이 있는 사람이 손질 해 놓은 것으로 구입하여 세토막으로 자른다 '  'Step 2: 콩나물은 뿌리를 다듬어 씻어 놓는다 '  'Step 3: 미나리  대파는 씻어 놓는다 '  'Step 4: 냄비에 씻어 놓은 콩나물과 미나리  대파를 넣고 물을 약간 부어 놓는다 '  'Step 5: 밥을 지을 때 소금을 넣어 맛을 들인다 '  'Step 6: 손질해 놓은 복어를 그릇에 담고 그 위에 미나리와 콩나물을 얹어 먹는다 ']
"'흰콩 2컵', '물 3컵', '간수 5큰술', '소금 약간'",2,"챗봇: 요리명 기반, 혹은 재료명 기반으로 질문을 해주세요. 그 외 질문은 처리할 수 없습니다.."
"흰콩, 물, 간수, 소금",1,모든 재료가 포함된 요리: 닭고기 캐슈너트 볶음궁보계정  유부 잔치국수  쇠머리찰떡
"횐콩, 물, 간수,소금들로 할 수 있는 요리명",0,횐콩나물  원소병을 만들기 위해 필요한 재료입니다: ['콩나물: 500g'  '건콩: 20g'  '갈은 콩나물: 50g'  '애호박: 50g'  '당근: 50g'  '검은콩: 20g'  '물: 800ml'  '진간장: 200ml'  '설탕: 2티스푼'  '황설탕: 10g'  '콩나물: 120g'  '연간장: 5티스푼'  '설탕: 5티스푼'  '매실청: 5티스푼'  '쏘렐: 5장'] 조리 과정은 다음과 같습니다: ['Step 1: 건콩은 찬물에 담가 30분간 불려주세요 '  'Step 2: 불린 콩나물은 끓는 물에 소금을 넣고 데쳐주세요  삶은 콩나물은 건져내고 찬물에 헹궈 물기를 짜주세요 '  'Step 3: 호박은 껍질 째 깨끗이 씻어 즙을 짜고  삶은 콩나물은 먹기 좋게 썰어주세요 '  'Step 4: 검은콩은 깨끗이 씻어 3시간 이상 물에 불려주세요  데친 콩나물은 체에 밭쳐 물기를 빼고 즙을 내어주세요 '  'Step 5: 냄비에 콩나물과 간장을 넣고 뚜껑을 닫아 센 불에서 끓이다가 끓어오르면 약불로 줄여 10분간 더 끓여주세요 '  'Step 6: 완성 접시에 콩나물  건콩을 담고 검은콩나물  호박  구운 콩나물을 올린 후 소스를 곁들여 주세요 ']
쇠고기전골 하는 법,1,재료가 가장 많이 포함된 요리: 무화과핑거푸드
순두부찌개하는법,0,순두부찌개를 만들기 위해 필요한 재료입니다: ['순두부 800g'  '돼기고기 100g'  '바지락 200g'  '배추김치 200g'  '양파 1/2개'  '대파 1/2뿌리'  '계란 4개'  '식용유 약간'  '물 3컵'  '고춧가루 2큰술'  '다진마늘 1큰술'  '소금 약간'  '후춧가루(가루) 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 바지락은 소금물에 담가 해감한다  해감한 조개는 냄비에 물을 붓고 끓여 입이 벌어지면 조개는 건져내고 국물은 체에 걸러 놓는다 '  'Step 2: 돼지고기는 기름을 떼서 저며썰고 배추김치는 속을 털어내고 잘게 썬다 '  'Step 3: 양파는 반으로 갈라 채썰고 굵은 파는 어슷썬다 '  'Step 4: 냄비에 기름을 두르고 김치  돼지고기  양파  다진 마늘  고춧가루를 넣어 볶다가 조갯국물을 넣고 끓인다 '  'Step 5: 돼지고기와 김치가 익으면 뚝배기에 옮겨 담고 숟가락으로 순두부를 뚝뚝 떠 넣는다 '  'Step 6: 바지락과 굵은 파를 넣고 한소끔 끓으면 소금  후춧가루를 넣어 간을 맞춘다 ']
센드위치 만드는법,1,재료가 가장 많이 포함된 요리: 콘소스탕수육
샌드위치 하는 법,0,샌드위치를 만들기 위해 필요한 재료입니다: ['곡물빵 2장'  '슬라이스 햄 6장'  '오이피클 4조각'  '마요네즈 2큰술'  '머스터드 1큰술'  '소금  후추 약간씩'  '마요네즈 1큰술'  '올리고당 1큰술'  '소금 두꼬집'  '후추 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 빵을 적당한 크기로 잘라 구이 전용 팬에 올리고 광파오븐 수동 요리 <구이>에서 7분간 구워주세요 '  'Step 2: 빵에 마요네즈를 바르고 햄-피클-햄-피클 순으로 얹은 후 구이 전용 팬을 4단에 넣고 광파오븐 수동 요리 <구이>에서 7분간 구워주세요 '  'Step 3: 완성된 요리를 그릇에 담아 마무리해주세요 ']
"곡물빵, 슬라이스, 오이피클, 마요네즈로 할수있는 요리",1,모든 재료가 포함된 요리: 뉴욕식버거  된장 버터 옥수수라면짱구라면  쇠고기말이밥
쇠고기 100g,1,모든 재료가 포함된 요리: 쇠고기말이주먹밥  깍두기볶음밥
쇠고기,1,모든 재료가 포함된 요리: 쇠고기말이주먹밥  가지쇠고기볶음  쇠고기말이주먹밥
소고기 100g,0,소고기 갈비를 만들기 위해 필요한 재료입니다: ['소고기 갈비: 1 4kg'  '무: 1/4개'  '새송이버섯: 2개'  '청양고추: 2개'  '홍고추: 1개'  '대파: 1대'  '양파: 1개'  '대추: 5개'  '진간장: 1컵'  '갈은 배: 1컵(배1/2개)'  '흑설탕: 4큰술'  '맛술: 4큰술'  '올리고당: 3큰술'  '다진 파: 2큰술'  '다진 마늘: 2큰술'  '생강즙: 2큰술'  '후춧가루: 약간'  '참기름: 약간'] 조리 과정은 다음과 같습니다: ['Step 1: 갈비는 1시간 정도 찬물에 담가 핏물을 빼주세요  끓는 물에 6분 정도 데친 후 찬물에 헹궈 불순물과 지방을 제거해 주세요  (tip  갈비의 뼈 부분에서 핏물이 나오지 않을 때까지 데쳐주세요) (tip  갈비의 결 반대 방향으로 칼집을 넣게 되면 더욱 부드럽게 익힐 수 있어요)'  'Step 2: 볼에 양념장 재료를 넣어 섞어주세요 '  'Step 3: 무는 한입 크기로 자른 후 모서리를 둥글게 다듬어 주세요  (tip  모서리를 다듬으면 부서지지 않아 국물이 깔끔할 수 있어요)'  'Step 4: 양파와 대파는 먹기 좋은 크기로 잘라주세요  홍고추와 청양고추는 꼭지를 뗀 후 길게 썰고 새송이버섯은 밑동을 자른 후 모양을 살려 슬라이스해주세요  (tip  청양고추는 느끼한 맛과 잡내를 잡아주는 역할을 해요)'  'Step 5: 냄비에 갈비와 양념장  물 800ml  양파  무를 넣어 40분 정도 삶아주세요  (tip  국물의 깔끔함을 위해서 뜨는 기름은 걷어내 주세요)'  'Step 6: 나머지 야채를 넣고 20분 정도 끓인 후 참기름을 뿌려 마무리해주세요 ']
"참기름, 야채, 양파로 할수 있는 음식들",1,모든 재료가 포함된 요리: 낙지전골  오징어 볶음  두부전골
두부전골 레시피,0,두부전골을 만들기 위해 필요한 재료입니다: ['두부: 1모'  '다진 돼지고기: 100g'  '배춧잎: 2장'  '새송이버섯: 1개'  '표고버섯: 2개'  '대파: 1/2대'  '청경채: 한줌'  '전분가루: 1작은술'  '다시마멸치육수: 4컵'  '간장: 1/2큰술'  '설탕: 1작은술'  '다진마늘: 1/2큰술'  '생강가루: 1/4작은술'  '후춧가루: 약간'  '국간장: 1/2큰술'  '맛술: 1큰술'  '굵은소금: 1작은술'] 조리 과정은 다음과 같습니다: ['Step 1: 두부는 6등분으로 자르고 약간의 소금을 뿌려 밑간 한 후  키친타월에 올려 물기를 제거해주세요  돼지고기에 고기양념 재료를 넣어 밑간 해주세요 '  'Step 2: 배추와 버섯  대파는 먹기 좋게 자르고 청경채는 2등분으로 잘라주세요 '  'Step 3: 달군 팬에 약간의 기름을 두르고  두부를 돌려가며 노릇하게 구워주세요  (칼집을 넣을 한 면을 빼고 돌려가며 노릇하게 구워주세요)'  'Step 4: 두부의 가운데에 가로로 칼집을 넣은 후  양념한 고기소를 넣어주세요  (남은 고기소는 전분가루 1작은술을 넣고 섞어 고기완자를 빚어주세요 )'  'Step 5: 전골냄비 바닥에 배추를 깔고 두부  표고버섯  느타리버섯을 담은 후 따뜻한 다시마멸치육수와 국물양념재료를 부어 끓여주세요 '  'Step 6: 국물이 끓으면 고기완자를 넣고 완자가 익으면 대파  청경채를 넣고 1분정도 더 끓여주세요  부족한 간은 소금을 넣어 가감해 즐겨주세요 ']
