Type,Name,Ingredients,Steps
한식,송어채소말이,"['송어(슬라이스) 1마리', '파프리카 1개', '오이 1개', '머스터드 약간', '꿀 약간']","['Step 1: 파프리카, 오이를 채썬다.', 'Step 2: 슬라이스한 송어에 채소를 넣고 돌돌 말아준다.']"
한식,스위트콘참치전,"['옥수수통조림 1/2캔', '전분 1/2컵', '참치통조림 1캔', '양파 1/2개', '계란 1개', '청고추 1개', '포도씨유 약간', '홍고추 1개', '맛술 2작은술', '소금 약간', '후춧가루 약간']","['Step 1: 스위트콘과 참치는 체에 밭쳐 물기를 제거한 후 참치는 맛술에 재워 놓는다.', 'Step 2: 청고추, 홍고추는 씨를 제거해서 곱게 다지고, 양파도 곱게 다진다.', 'Step 3: 볼에 ①, ②를 모두 넣고 전분, 계란을 넣어 반죽한 후 소금, 후춧가루로 간을 한다.', 'Step 4: 프라이팬에 식용유를 두르고, 달궈지면 불을 줄여 한 입 크기로 빚어 부친다.']"
한식,시금치계란말이,"['시금치 20g', '계란 3개', '게맛살 2개', '올리브오일 2큰술', '소금 약간']","['Step 1: 깨끗하게 씻은 시금치는 끓는물에 소금을 넣어 살짝 데쳐낸 후 찬물에 헹궈 물기를 짜고 소금으로 간한다.', 'Step 2: 게맛살은 적당한 굵기로 찢어 둔다.', 'Step 3: 볼에 계란을 깨뜨리고 소금을 넣고 풀어준 뒤 체에 걸러 낸다.', 'Step 4: 프라이팬에 베르톨리 엑스트라 라이트 올리브오일을 두르고 약불에서 계란물이 얇게 깔리도록 부어준다.', 'Step 5: 반 정도 익어가면 시금치와 게맛살을 가지런히 올려놓고 익히면서 돌돌 말아준다.']"
한식,양파전,"['양파 2개', '다진쇠고기 50g', '두부(다진것) 1/4모', '밀가루 약간', '계란 1개', '홍고추 1/2개', '다진파 1작은술', '다진마늘 1작은술', '깨소금 약간', '소금 약간', '참기름 약간', '후춧가루 약간']","['Step 1: 양파는 링이 작은것으로 준비하여 0.5cm 두께로 모양을 살려 썬 다음 겉쪽에 2~3겹을 남기고 속을 빼내어 잘게 다진다.', 'Step 2: 두부는 물기를 꼭 짜서 으깬다.', 'Step 3: 다진 쇠고기, 으깬 두부, 다진 파, 마늘 약간, 소금, 참기름, 깨소금 등으로 양파 안에 들어갈 속을 만든다.(속을 빼낸 양파도 같이 다져 넣어준다)', 'Step 4: ①의 안쪽에 밀가루를 뿌린 다음 ③의 속을 밀리지 않게 잘 채워넣는다.', 'Step 5: 채워 넣은 양파는 밀가루, 계란 순으로 묻혀 기름을 두른팬에 노릇하게 지져낸다. 홍고추 등으로 포인트를 주면 좋다.']"
한식,연근전,"['연근 50g', '계란 1개', '감자전분 1큰술', '물 2컵', '식용유 약간', '소금 1큰술']","['Step 1: 연근을 껍질을 벗긴 후 끓는 물에 소금을 약간 넣고 삶아 낸다.', 'Step 2: 삶은 연근에 녹말, 계란 순으로 뭍혀서 식용유를 두른 프라이팬에 지져낸다.']"
한식,오징어채소부침,"['오징어 1마리', '쇠고기 100g', '감자 3개', '양파 1/2개', '당근 1/3개', '대파 1뿌리', '밀가루 1컵', '식용유 약간', '소금 약간']","['Step 1: 오징어는 손질해 껍질을 벗겨 굵게 다지고 고기도 굵게 다진다.', 'Step 2: 감자는 껍질을 벗겨 강판에 간다.', 'Step 3: 당근과 양파, 굵은 파도 다진다.', 'Step 4: 큰 그릇에 준비한 재료를 담고 밀가루와 갈아놓은 감자로 반죽한다.', 'Step 5: 달군 팬에 기름을 넉넉히 두르고 반죽을 한 국자씩 떠서 노릇하게 지져낸다.']"
한식,오징어풋마늘산적,"['풋마늘 8뿌리', '갑오징어 2마리', '밀가루 1/2컵', '물 1/2컵', '꼬치 8개', '간장 2큰술', '다진파 2작은술', '다진마늘 1작은술', '참기름 2작은술', '깨소금 2작은술', '생강즙 1/2작은술']","['Step 1: 풋마늘은 껍질을 벗겨 깨끗이 씻은 후 길이 10cm 정도로 썰어 놓는다.', 'Step 2: 갑오징어는 뼈와 먹물을 빼고 껍질을 벗긴 후 깨끗이 씻는다. 갑오징어에 칼집을 약간 넣고 넓이 2cm, 길이는 풋마늘보다 약간 길게 잘라준다.', 'Step 3: 오징어와 풋마늘을 섞어 꼬지에 꿰어 밀가루를 묻힌다. 밀가루와 물을 1:1의 비율로 넣어 반죽을 해놓는다.', 'Step 4: 꼬치에 반죽을 발라가며 구운 다음 양념장을 끼얹어 낸다.']"
한식,찬밥전,"['찬밥 1공기', '참치(통조림) 1/2통', '양파 1/4개', '당근 1/4개', '실파 약간', '청고추 1개', '계란 1개', '밀가루 약간', '식용유 약간', '소금 약간', '후춧가루 약간']","['Step 1: 양파, 당근은 곱게 다지고 청, 홍고추는 씨를 제거한 후 곱게 다지고 실파는 송송 썬다.', 'Step 2: 참치는 체에 밭쳐 기름을 제거한 후 곱게 으깨어 놓는다.', 'Step 3: 유리볼에 찬밥과 다진 양파, 당근, 청, 홍고추, 실파와 분량의 계란물, 밀가루, 소금, 후춧가루를 넣어 재료들이 잘 섞이도록 반죽을 한다.', 'Step 4: 후라이팬에 기름을 두르고 뜨거워지면 ③을 한 수저씩 떠 놓는다.', 'Step 5: ④를 둥글게 모양을 만들어 앞 뒤로 노릇하게 지진다.']"
한식,찬밥지짐이,"['찬밥 1공기', '양파 1/4개', '당근 30g', '실파 2뿌리', '두부 50g', '계란 1개', '날콩가루 약간', '식용유 약간', '소금 약간', '후춧가루 약간']","['Step 1: 양파, 당근은 다진다.', 'Step 2: 실파는 송송썬다.', 'Step 3: 두부는 곱게 으깬다.', 'Step 4: 찬밥, 양파, 당근, 실파, 두부를 섞고 콩가루와 계란을 넣은 뒤 소금과 후춧가루로 간을 맞춘다.', 'Step 5: 프라이팬에 기름을 두르고 둥글게 지진다.']"
한식,참치완자전,"['두부 1모', '참치 80g', '깻잎 10장', '밀가루 1/2컵', '계란 2개', '식용유 약간', '다진파 1큰술', '다진마늘 1큰술', '소금 약간', '후춧가루 약간', '깨소금 약간', '참기름 1/2컵']","['Step 1: 두부는 물기를 꼭 짜서 으깨고 참치통조림은 기름을 빼서 준비한다.', 'Step 2: 깻잎은 물에 씻어 물기를 빼서 3cm 길이로 굵게 채썬다.', 'Step 3: 으깬 두부에 참치, 깻잎, 다진 파, 마늘, 후춧가루, 소금, 깨소금, 참기름을 넣어 골고루 치대어 직경 2cm 정도로 둥글게 빚는다.', 'Step 4: 프라이팬에 기름을 넣고 ③에 밀가루 계란물을 적셔서 지져 낸다.']"
한식,참치채소전,"['참치캔 1개', '계란 1개', '청고추 1개', '홍고추 1개', '양파 1/4개', '소금 약간', '후춧가루 약간']","['Step 1: 캔참치는 체에 받쳐 기름을 제거한다.', 'Step 2: 청고추와 홍고추는 잘게 다지고, 양파도 잘게 다진다.', 'Step 3: 볼에 ①과 ②를 섞고, 계란을 풀어서 소금, 후춧가루로 간을 한다.', 'Step 4: 프라이팬에 식용유를 두르고 먹기 좋은 크기고 구워낸다.']"
한식,채소감자지짐,"['감자 2개', '계란 1개', '양파 20g', '당근 15g', '샐러리 10g', '파슬리 10g', '우유 약간', '식용유 약간', '소금 약간', '후춧가루 약간']","['Step 1: 감자는 쪄서 뜨거울 때 체에 내린다.', 'Step 2: 계란은 삶아서 노른자, 흰자 각각 체에 내린다.', 'Step 3: 양파, 당근, 샐러리, 파슬리는 잘게 다져 식용유에 살짝 볶는다.', 'Step 4: 큰 볼에 ①, ②, ③을 넣고 우유를 조금 넣어 기름에 지져낼 정도로 반죽한다.', 'Step 5: 반죽을 한 입 크기로 빚어 기름에 노릇하게 지져낸다.']"
한식,청포묵전,"['청포묵 150g', '석이버섯 2장', '미나리(잎) 약간', '녹말 3큰술', '계란 1개', '식용유 약간', '소금 약간', '간장 2큰술', '식초 1큰술', '설탕 1/2큰술']","['Step 1: 청포묵은 싱싱한 것으로 선택하여 두께 1cm로 넓적하게 썰어 소금을 약간 뿌려 놓는다. 만약 묵이 단단한 것이면 끓는 물에 소금을 조금 넣고 데쳐서 사용한다.', 'Step 2: 석이버섯을 물에 불린 뒤 불순물을 칼로 긁어 낸 후 곱체 채썰어 준비하고, 미나리의 잎을 준비한다.', 'Step 3: 준비된 청포묵에 녹말가루를 골고루 묻혀서 계란 옷을 입힌 후 뜨거운 팬에 기름을 충분히 두르고 석이버섯과 미나리를 고명으로 얹어 노릇노릇하게 지진다.', 'Step 4: 접시에 담고 초간장과 같이 곁들여 낸다.']"
한식,표고전,"['표고버섯 15장', '쇠고기 150g', '깨소금 약간', '밀가루 1/2컵', '계란 1개', '식용유 약간', '진간장 1큰술', '설탕 1/2큰술', '다진파 1/2큰술', '다진마늘 1큰술', '후춧가루 약간', '참기름 약간']","['Step 1: 표고버섯은 미지근한 물에 불려 기둥을 떼어 내고 물기를 닦은 후 소금을 조금 뿌려 밑간한다.', 'Step 2: 쇠고기는 곱게 다져 고기 양념한 후 잠시 재워둔다.', 'Step 3: 버섯의 안쪽 오목한 부분에 밀가루를 바른 다음 ②의 고기를 동글납작하게 펴서 얹는다.', 'Step 4: 고기를 채운 면에 밀가루와 푼 계란을 차례로 입혀 기름 두른 팬에 지진 다음 뒤집어서 표고버섯 윗부분도 살짝 익힌다.']"
한식,해물파전,"['실파 1단', '굴 1/2컵', '홍합 1/2컵', '조갯살 1/2컵', '밀가루 1컵', '멥쌀 1컵', '계란 2개', '식용유 약간', '소금 약간']","['Step 1: 실파는 깨끗이 손질한 후 가지런히 모아잡고 길이로 반을 자른다. 뿌리는 칼등으로 두드린다.', 'Step 2: 굴과 홍합, 조갯살은 연한 소금물에 씻어 물기를 뺀 후 굵게 다진다.', 'Step 3: 멥쌀은 불려서 물1컵을 붓고 곱게 갈아 밀가루와 물1컵을 부어 훌훌하게 반죽하고 소금으로 간한다.', 'Step 4: 실파는 한줌씩 쥐어 반죽에 담갔다가 기름두른 팬에 가지런히 놓는다.', 'Step 5: 그 위에 해물을 펴서 고루 얹는다.', 'Step 6: 밑이 노릇하게 되면 푼 달걀을 위에 끼얹은 후 뒤집는다.']"
한식,향신양념해물파전,"['조갯살 20g', '새우 40g', '오징어 70g', '쪽파 50g', '계란노른자 1개', '팽이버섯 1/2봉지', '청고추 1개', '향신유 적당량', '[반죽재료] 밀가루 1컵', '찹쌀가루 1/4컵', '계란 1개', '우유 1/2컵', '향신즙 1큰술', '꽃소금 1/2작은술', '물 1/2컵', '소금 약간', '후춧가루 약간']","['Step 1: 준비한 해물은 손질하여 향신즙과 소금, 후춧가루로 밑간하여 10분쯤 두었다가 계란노른자를 섞는다.', 'Step 2: 쪽파는 씻어서 5~6cm 길이로 자르고 팽이버섯은 밑동을 자른다. 청고추는 어슷썰어 씨를 턴다.', 'Step 3: 밀가루 1컵, 찹쌀가루 1/4컵, 계란 1개, 우유 1/2컵, 향신즙 1큰술, 꽃소금 1/2작은술, 물 1/2컵으로 반죽을 만들어 ①의 해물에 2큰술을 넣어 잘 섞고 나머지는 따로 둔다.', 'Step 4: 프라이팬에 향신유를 넉넉히 두르고 ③의 반죽을 얇게 펴고 쪽파, 팽이버섯, 청고추를 골고루 올리고 준비한 해물을 얹어 노릇노릇하게 지진다.']"
한식,호박전,"['애호박 1개', '밀가루 2큰술', '계란 2개', '쑥갓 약간', '식용유 3큰술', '소금 약간', '진간장 1큰술', '식초 1작은술']","['Step 1: 애호박은 두께가 고른 것으로 골라 깨끗이 씻은 다음 0.5cm 두께로 통썬다.', 'Step 2: 호박에 소금을 뿌려 살짝 절였다가 거즈로 물기를 닦아낸다.', 'Step 3: 계란은 풀어 소금으로 간을 해 놓는다.', 'Step 4: 준비한 호박의 앞뒤로 밀가루를 고루 묻힌 다음 계란물에 적신다.', 'Step 5: 달구어진 프라이팬에 기름을 둘러 중간불에서 노릇하게 지진다.', 'Step 6: 분량의 양념 재료를 섞어 양념장을 만들어 곁들인다.']"
한식,화양적,"['쇠고기(힘줄없는부위) 150g', '표고버섯 3장', '도라지 100g', '당근 1개', '오이 1개', '식용유/소금/참기름/잣가루 약간씩', '진간장 2큰술', '설탕 1큰술', '다진파 1큰술', '다진마늘 2작은술', '깨소금 2작은술', '참기름 1작은술', '후춧가루 약간']","['Step 1: 쇠고기는 힘줄 없는 부위를 사용한다. 길이 6cm, 너비 1cm, 두께 0.4cm로 자른 다음, 칼집을 넣는다. 분량의 양념 재료로 양념장을 만들어 1/2 분량에 재웠다가 프라이팬에 익힌다.', 'Step 2: 마른 표고버섯은 따뜻한 물에 불린 뒤 기둥을 떼어낸다. 표고버섯, 도라지, 당근, 오이는 너비 1cm, 길이 5cm, 두께 0.4cm로 자른다.', 'Step 3: 표고버섯은 남은 양념장에 버무린다.', 'Step 4: 도라지는 소금에 비벼 씻은 다음 헹구어낸다.', 'Step 5: 프라이팬에 식용유를 두르고 표고버섯, 도라지, 당근, 오이를 각각 볶아내면서 소금과 참기름으로 간을 해준다.', 'Step 6: 산적꼬치에 준비된 재료를 색 맞추어 꽂은 다음 잣가루를 뿌려낸다.']"
한식,떡샌드위치,"['멥쌀가루 4컵', '찹쌀가루 2/3컵', '녹차가루 약간', '양배추 50g', '양파 1/4개', '오이 1/3개', '햄 60g', '감자 50g', '계란 1개', '체리가루 약간', '소금 1작은술', '버터 2큰술', '우유 적당량', '소금 약간', '마요네즈 50g']","['Step 1: 멥쌀가루와 찹쌀가루는 섞은 후 쌀가루는 3등분 하여 하나는 그대로 사용하고 나머지는 녹차가루, 체리가루를 넣고 고루 섞어준다.', 'Step 2: 각색의 쌀가루에 버터와 우유를 넣고 잘 섞어 체에 내린다.', 'Step 3: 체에 내린 쌀가루는 찜통에 15 x 15cm 사각틀에 올려놓고 1cm 두께로 안쳐 10분정도 쪄낸다.', 'Step 4: 양배추, 양파, 오이는 채 썰어 소금에 절여 물기를 제거하고, 햄은 채 썬다.', 'Step 5: 감자는 삶아 으깨고, 계란은 삶아 채 썬다. 준비된 속을 마요네즈로 버무린다.', 'Step 6: 떡 한 쪽 면에 준비된 재료를 앏게 펴 담고 떡을 맞붙인 다음 먹기 좋게 네모, 세모, 원모양을 썰어낸다.', 'Step 7: 샌드위치 위에 햄, 대추, 잣, 호박씨를 이용하여 장식한다.', 'Step 8: *색 내기 : 녹차가루 약간, 체리가루 약간', 'Step 9: *장식하기 : 샌드위치햄 2쪽, 대추 5개, 잣 1작은술, 호박씨 1작은술']"
한식,가지볶음,"['가지 2개', '마늘 3톨', '간장 4큰술', '물 1/3컵', '참기름 약간', '깨소금 약간', '식용유 약간']","['Step 1: 가지는 3등분한 후 길이대로 4~6등분하며 마늘은 편썰어 준비한다.', 'Step 2: 달궈진 프라이팬에 마늘과 식용유를 넣어 마늘향을 내준다.', 'Step 3: 가지를 넣어 볶다가 숨이 죽으면 센불에서 간장과 물을 넣고 끓여 가지를 완전히 익힌다.', 'Step 4: 불에서 내려 참기름과 깨소금으로 마무리한다.']"
한식,가지쇠고기볶음,"['가지 1개', '쇠고기(등심) 100g', '청고추 2개', '홍고추 1개', '대파 1/2뿌리', '다진마늘 1/2큰술', '간장 1큰술', '청주 1큰술', '소금 1/2큰술씩', '설탕 1/2큰술씩', '깨소금 적당량', '참기름 적당량']","['Step 1: 가지는 반으로 가른 후 어슷하게 저며 썰고, 대파는 어슷하게 썬다.', 'Step 2: 고추는 물에 헹궈 씨를 뺀 후 어슷하게 썬다.', 'Step 3: 쇠고기는 기름이 적당하게 섞인 등심으로 준비해 얇게 저며 썬 후 청주, 후춧가루로 밑간한다.', 'Step 4: 달군 프라이팬에 기름을 두르고 ②의 쇠고기를 넣어 볶는다.', 'Step 5: ③의 쇠고기가 알맞게 익으면 기름을 넉넉하게 넣고 ①의 가지와 고추를 넣어 간장, 다진 파, 다진 마늘, 소금, 후춧가루로 간하여 볶는다.', 'Step 6: 깨소금, 참기름으로 마무리한 뒤 접시에 담아낸다.']"
한식,가지와마른새우무침,"['가지 1개', '마른새우 20g', '식용유 1큰술', '깨소금 1/2큰술', '진간장 1작은술', '다진파 1작은술', '다진마늘 1작은술', '참기름 1/2큰술', '소금 약간']","['Step 1: 가지는 옆으로 반 갈라 김이 오른 찜통이나 밥솥에 넣고 쪄낸 뒤 젓가락으로 찢는다.', 'Step 2: 마른 새우는 식용유를 두른 프라이팬에 바삭하게 볶는다.', 'Step 3: 분량의 양념장을 만든다.', 'Step 4: 가지에 양념장을 넣어 버무린 다음 볶아낸 새우와 함께 그릇에 담는다.']"
한식,간장떡볶이,"['가래떡 500g', '채썬쇠고기(홍두깨) 300g', '양파 1/2개', '당근 1/2개', '청피망 1/2개', '표고버섯 3장', '간장 2큰술', '설탕 1/2큰술', '참기름 1/2작은술', '후춧가루 약간', '[쇠고기양념] 간장 3큰술', '설탕 1과1/2큰술', '참기름 1작은술', '다진마늘 1/2작은술']","['Step 1: 분량의 양념 재료를 섞어 쇠고기 양념장과 떡볶이 양념장을 각각 만들어 둔다.', 'Step 2: 떡은 뜨거운 물에 10분 정도 불린 후 쇠고기 양념장을 약간 덜어 밑간을 해 놓는다.', 'Step 3: 양파, 당근, 피망, 표고버섯은 채썰고 쇠고기와 표고버섯은 쇠고기 양념장에 버무려 둔다.', 'Step 4: 프라이팬에 기름을 두르고 채썬 쇠고기와 표고버섯, 떡을 넣고 볶아준다.', 'Step 5: 쇠고기가 익으면 야채를 넣고 ①의 떡볶이를 넣고 볶아준다.', 'Step 6: 참기름을 넣고 마무리해서 접시에 담아 낸다.']"
